,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
32.907017,-5.834124088,15.34637451,-55.67207335,-1.376904905,-0.928839405,14.3257091,-9.649104475,25.16366387,0.822499096
32.91535,-5.92147255,15.61750961,-55.69639395,-4.067605555,-1.038446233,19.65339899,-10.46488309,32.20606899,0.105370224
32.923683,-6.023176551,15.79765272,-55.7019577,-1.993819788,-1.179356203,14.37278891,-12.69911182,21.1100626,1.23055321
32.932016,-6.149906039,16.01426435,-55.72628785,-3.634499967,-1.986752093,14.60707331,-15.13504458,25.69724846,-0.476130575
32.940349,-6.239297033,16.19990707,-55.73971175,-3.217886567,-0.973409996,11.60153032,-10.95310343,21.85923481,0.482316345
32.948682,-6.31820345,16.37982178,-55.76089098,-1.888672985,-2.3946511,13.5762589,-9.494789125,21.27493572,-0.497909576
32.957015,-6.362252116,16.57241869,-55.77478215,-3.377406061,0.261593759,15.93145323,-5.488941983,22.69666243,0.577133894
32.965348,-6.432843089,16.68323588,-55.7971859,-1.76332961,-0.056737863,17.79113674,-8.43381229,13.05872536,-1.522280037
32.973681,-6.506730437,16.85481405,-55.8071823,-3.778390318,-1.912634015,15.97099233,-9.208046676,20.13147306,0.794019193
32.982014,-6.574471116,16.92325425,-55.8179054,-2.7459777,-0.559929028,16.85160852,-8.482382536,7.847635776,-0.68384254
32.990347,-6.63668716,17.07784868,-55.83504488,-2.566583753,-1.795772955,14.28971505,-7.562243462,18.19960904,-0.199464277
32.99868,-6.703389406,17.14288807,-55.85754395,-1.642906286,-1.206856772,11.79820025,-7.94616747,7.602642419,-2.054319382
33.007013,-6.791438222,17.20242,-55.8668518,-4.455619693,-1.350207146,14.39436459,-10.94491625,6.766917079,-0.590180934
33.015346,-6.848632932,17.28080964,-55.89142038,-2.20607388,-2.524251282,13.0400393,-6.701462865,9.227116467,-2.072713763
33.023679,-6.870701552,17.26252008,-55.90461543,-3.495477125,0.012597084,17.52073884,-2.870222591,-2.456363777,-2.144106984
33.032012,-6.910320521,17.34978914,-55.9413681,-3.079300404,-0.688404904,16.1230073,-4.155093848,10.45448029,-3.332377255
33.040345,-6.954135776,17.31773734,-55.96698763,-1.883332307,-1.011305601,15.48925161,-5.039415419,-3.916195803,-3.767556608
33.048678,-7.025677562,17.32449866,-55.994936,-3.308273554,-1.631412566,17.20334864,-8.311186314,0.748489827,-3.485515118
33.057011,-7.094161391,17.29953313,-56.02254868,-2.281117544,-1.842951447,11.0604946,-7.937385143,-3.032735713,-3.901624769
33.065344,-7.140450001,17.19729924,-56.0446701,-3.411064655,-0.913086228,12.3886869,-5.454866171,-12.30986762,-4.40892446
33.073677,-7.187540531,17.18616343,-56.08053783,-3.005036831,-2.844609559,11.57847214,-5.100579083,-1.264434047,-4.635469496
33.08201,-7.197602272,17.10760212,-56.11149975,-3.802852661,-0.415553965,15.73942971,-0.828342021,-9.358716129,-5.088201046
33.090343,-7.206421256,17.05530834,-56.14357565,-3.165920198,-0.299818926,18.43778467,-0.64862936,-6.216655447,-4.816888452
33.098676,-7.239990115,16.9906702,-56.17665863,-2.618043184,-1.801518172,12.8861413,-3.566750635,-7.659400662,-5.176621616
33.107009,-7.280703545,16.84258294,-56.1959019,-2.841084778,-1.883152634,14.85480666,-4.896056652,-17.80502725,-4.807425201
33.115342,-7.330695987,16.7906642,-56.22754478,-3.790664554,-3.165277988,14.27725601,-5.626720906,-6.154220879,-4.808480621
33.123675,-7.369570375,16.66966963,-56.24537468,-2.850118309,0.344314024,14.72722673,-4.735077441,-14.59564495,-4.27122277
33.132008,-7.419858575,16.55009484,-56.27853013,-3.332392633,-1.331895627,13.83592391,-5.619729161,-14.18062425,-6.053890467
33.140341,-7.457467675,16.43236781,-56.3074856,-2.962842047,-2.90560484,11.13931823,-4.222773433,-14.02632904,-5.533063412
33.148674,-7.512811303,16.25124717,-56.3351574,-2.375059277,-1.197326984,10.55405426,-6.37957716,-21.57575464,-6.422583818
33.157007,-7.579620719,16.09442544,-56.36912155,-3.358789116,-2.964653373,15.18372846,-7.596042574,-18.59349966,-6.733341455
33.16534,-7.604208946,15.97963023,-56.4022846,-4.658034921,0.350781172,17.72361684,-2.556957316,-13.58116365,-6.064741016
33.173673,-7.667680621,15.79359627,-56.42614938,-1.96095502,-1.061732844,15.31550646,-7.535472214,-22.21903896,-6.079615951
33.182006,-7.744051099,15.65869999,-56.4552288,-5.343607545,-2.205451586,11.83150887,-8.924968719,-16.02211905,-5.97551477
33.190339,-7.799026847,15.47362614,-56.47325705,-0.833160252,-1.470995665,11.95463216,-6.674960971,-22.18130875,-5.44087261
33.198672,-7.853442431,15.32091475,-56.50366783,-5.72284919,-1.857460112,14.70922756,-6.30749774,-18.11823392,-6.372436404
33.207005,-7.909092903,15.27118731,-56.54248813,-4.199988962,-0.305862531,12.21334648,-6.132531643,-5.750757575,-5.646648884
33.215338,-7.99881959,15.11779761,-56.57936858,-2.401790157,-2.375832865,11.60275149,-10.3291688,-18.0733161,-7.190623403
33.223671,-8.063325882,15.06844282,-56.63368988,-5.883423448,-1.057102114,11.75057292,-6.749278069,-5.444142848,-7.440452337
33.232004,-8.191021085,15.10858369,-56.71390725,-4.313150465,-2.289661706,7.702281838,-13.50415778,5.639197067,-8.919970631
33.240337,-8.28540802,15.08630419,-56.7798958,-4.889334679,-1.74409987,6.706652582,-9.980796337,-2.007301289,-8.32630253
33.24867,-8.41545558,15.2426281,-56.8560486,-4.141772091,-1.977734417,7.604070783,-13.93354059,19.39347315,-6.389746547
33.257003,-8.584624052,15.37319946,-56.91016388,-3.255043805,-2.075895131,8.579384447,-19.29464054,15.95966124,-4.24520284
33.265336,-8.767711401,15.65802455,-56.96741298,-7.155190229,-1.510170721,8.681790829,-20.86104631,34.34507847,-1.782244265
33.273669,-8.972847939,16.00067735,-57.01417353,-2.254659884,-0.866114646,5.517036766,-23.79006529,40.98982906,0.637066856
33.282002,-9.223413706,16.33880234,-57.04862023,-3.477561772,-2.366984308,4.770206034,-29.64397383,40.25268269,2.082451329
33.290335,-9.466085672,16.81523299,-57.0970459,-4.487584591,0.077063151,6.890838086,-28.17107344,56.84657002,3.424515426
33.298668,-9.708796024,17.28048515,-57.14059448,-1.662805587,-1.665652514,2.386421442,-28.26832247,55.4457674,3.981599972
33.307001,-9.947344541,17.78416205,-57.20496178,-5.595416308,-0.103374966,6.33080572,-27.05443764,60.34753323,2.68944183
33.315334,-10.21494484,18.39931154,-57.30952455,-0.954628497,-0.704328198,2.000171468,-28.89838505,74.32174778,0.806933455
33.323667,-10.45924282,18.9255085,-57.40014078,-3.705685169,-1.08526066,6.255333304,-26.57208061,63.50120068,0.842598975
33.332,-10.68120241,19.58392239,-57.52956963,-2.043380797,-0.31199947,0.177093745,-22.27103329,79.91157151,-0.315732701
33.340333,-10.9418273,20.08918667,-57.6274185,-0.88367091,0.449799188,4.788825572,-27.95403099,61.15781308,0.163061347
33.348666,-11.1832521,20.74400425,-57.76592068,-2.382440612,-0.665482717,1.592317998,-24.00485706,79.65775299,-0.582136691
33.356999,-11.36588168,21.23814726,-57.85549735,-0.291618083,-1.486995408,-0.571745457,-18.6565094,59.64021492,1.407617867
33.365332,-11.49907422,21.78481198,-57.9839039,-1.662366718,0.326811865,2.307090193,-11.18921292,66.69199657,-1.433018088
33.373665,-11.62369585,22.21589613,-58.06869695,-0.159258194,0.284550132,5.229574062,-11.73379552,52.10045529,0.770126462
33.381998,-11.76427603,22.63307286,-58.17863273,0.500649422,1.282812953,7.745450734,-12.69533044,51.03827572,-2.177752525
33.390331,-11.90866423,22.99988365,-58.25793265,-1.374775589,0.045472289,2.346191221,-14.26239443,44.41344643,0.085868716
33.398664,-11.9990027,23.27999783,-58.34571265,1.527896941,-1.493790418,-1.729785353,-7.520226598,34.43581199,-2.872249611
33.406997,-12.02688861,23.51293421,-58.40597725,-2.379838943,-0.467192709,-0.372886862,-1.137682751,28.25820637,-1.057436422
33.41533,-12.02061463,23.64759732,-58.45751188,2.547468066,0.016943909,1.723945692,2.46202755,16.52101731,-2.523332879
33.423663,-12.00623393,23.7320199,-58.4881649,-2.009402991,-0.086243872,4.939447206,2.502625526,10.15275642,-1.584730685
33.431996,-11.98451209,23.74719667,-58.5068493,2.310507894,0.40574114,3.0245969,2.785353169,1.741134078,-1.967797756
33.440329,-11.94762826,23.6980052,-58.50703813,-1.794899046,-0.718665684,2.112289995,3.691193909,-6.220289469,-1.653629422
33.448662,-11.86491776,23.59162092,-58.47756575,1.444267571,-0.716401719,0.046929832,7.834080577,-13.62733722,0.191277336
33.456995,-11.75575948,23.40902948,-58.44107245,-1.006453395,-0.564070448,1.734151188,10.58169842,-22.71481347,-0.977567017
33.465328,-11.62110567,23.1816721,-58.37054443,0.630844012,-0.156050392,2.042055052,12.18298972,-28.75873757,1.744208396
33.473661,-11.49146152,22.88365698,-58.3239746,-0.734262079,-0.603501752,3.341530442,12.57634306,-36.51098061,-2.55810833
33.481994,-11.34957337,22.56666422,-58.24110603,-0.553930223,-0.350058604,2.275507875,12.58655691,-39.57317543,1.121064961
33.490327,-11.21692777,22.19802046,-58.2091713,-0.88067741,-1.006834945,1.834528685,13.65041137,-44.51582909,-5.614153624
33.49866,-11.06480313,21.81848526,-58.13088225,-1.448790103,-0.555469092,2.216977716,14.13474393,-46.84657669,-0.565942259
33.506993,-10.93086433,21.41711378,-58.1133957,-0.743523806,-0.956769571,3.503826142,14.4963882,-48.09096718,-7.706482292
33.515326,-10.78488708,21.01551867,-58.04640198,-2.471011564,-0.534702648,4.20625782,13.99174166,-49.206007,-2.075059503
33.523659,-10.67686248,20.62770891,-58.03360178,-0.822757572,-0.917151652,3.422065377,11.64011645,-46.43717385,-7.6709919
33.531992,-10.56692457,20.24420738,-57.97522738,-3.995189428,-0.670003448,2.81292665,10.07840669,-46.9080267,-2.377730547
33.540325,-10.46809935,19.87773466,-57.94917295,0.20715028,-0.893116558,3.466818214,10.06319535,-44.22781944,-5.535817027
33.548658,-10.37005448,19.53221703,-57.8951664,-4.784197629,-1.604223803,2.121597797,8.892871142,-42.3384018,-1.874400336
33.556991,-10.29709697,19.21534252,-57.86595155,-0.716592957,-1.483285941,0.762445092,6.880560041,-38.46127796,-3.956585168
33.565324,-10.20319319,18.89638376,-57.81200218,-3.263977826,-0.720447987,3.014107978,8.441634594,-39.20846748,-1.158703387
33.573657,-10.13670707,18.62941265,-57.78421403,-1.469972149,-0.511521742,4.923727035,6.218588711,-32.55278969,-2.934266925
33.58199,-10.11388445,18.39178849,-57.744051,-3.485811115,-1.058765077,4.938557237,0.518816844,-29.33293343,-0.886871152
33.590323,-10.11469841,18.19747877,-57.72307205,-0.18781963,0.065865454,4.10272792,-1.632606864,-23.83086824,-2.132226408
33.598656,-10.12970972,17.99996042,-57.68517495,-4.889261037,-2.358115503,1.341233507,-3.916726232,-24.54675436,-0.290743817
33.606989,-10.15204334,17.86760283,-57.66756443,-0.582783058,-1.860178769,-0.29790172,-4.008692473,-16.45713449,-1.185747817
33.615322,-10.15329599,17.71571827,-57.6392002,-3.259075105,0.049178764,2.466583028,-1.941209853,-18.95708537,-0.423852086
33.623655,-10.17590475,17.61931992,-57.61877633,-1.73559356,-1.336503386,2.702346683,-4.128452659,-12.26662445,-0.113843054
33.631988,-10.20775509,17.53432298,-57.5956116,-2.710440517,-1.220261645,5.368303142,-5.374952853,-10.9637689,0.419548445
33.640321,-10.27642846,17.49830794,-57.58338355,-1.373405144,0.622987196,2.662177086,-9.406640529,-4.96032241,0.219846998
33.648654,-10.34530902,17.4535811,-57.56257628,-2.707179964,-1.514768541,2.169178151,-9.721169948,-6.167322994,1.009399533
33.656987,-10.41545654,17.46495676,-57.55087853,-1.083427802,-1.902761251,1.694210261,-9.541012288,0.639987648,1.173593134
33.66532,-10.5016675,17.45801115,-57.5319443,-3.104126096,0.391245179,0.365401078,-11.7632401,-1.662873745,1.569896832
33.673653,-10.58161402,17.48826504,-57.52145005,-0.554129541,-0.876425087,2.430413567,-10.63267231,2.882597685,1.467401386
33.681986,-10.67222452,17.53000522,-57.49835205,-3.534310729,-1.498849273,1.974057026,-12.46011472,3.990128279,3.075421929
33.690319,-10.76915217,17.59156466,-57.4817562,-0.325042129,0.879911605,2.094521195,-12.86137414,6.436676621,2.884931892
33.698652,-10.86636615,17.65932369,-57.4763298,-3.78647241,-1.467361957,3.211506963,-12.64093161,7.424829514,1.682929457
33.706985,-10.94704962,17.7572341,-57.4571247,-0.367346764,-0.386187166,2.678517968,-11.00684619,10.6509745,4.037265852
33.715318,-11.04431343,17.85305595,-57.4627876,-3.018822849,-0.71447197,4.411726505,-12.23954511,10.96981549,1.089025021
33.723651,-11.14659619,17.96012163,-57.44830513,-0.58679381,-0.717433274,2.610107124,-13.45170116,11.82122174,3.749151513
33.731984,-11.25345135,18.07295466,-57.467247,-2.364119329,-1.006750316,3.52611645,-12.88916111,13.26301455,0.038233161
33.740317,-11.36673093,18.21920204,-57.46323778,-1.645415187,0.236233585,1.682611264,-14.38464856,16.64772212,3.537431769
33.74865,-11.47396541,18.33935118,-57.4816685,-0.987516642,-1.384953551,1.654857516,-12.94471216,14.10539746,0.345104814
33.756983,-11.56355858,18.5233922,-57.49041178,-3.27738829,0.711707018,2.549338043,-11.04409981,21.36992836,3.072417557
33.765316,-11.63598466,18.6498661,-57.51867868,0.721073926,-0.095787414,3.684799492,-8.397702218,15.0721724,-0.566500008
33.773649,-11.67855215,18.84226084,-57.5369606,-4.003902234,-0.901925475,5.513657034,-5.003570825,22.56136751,2.269294217
33.781982,-11.72887731,18.95786524,-57.57005883,0.06962645,0.898972482,4.581009865,-5.513551354,13.90734506,-1.335314468
33.790315,-11.76622153,19.09548903,-57.57984735,-2.730059799,0.000374596,5.209794924,-4.737210631,15.92917502,1.881923661
33.798648,-11.75522232,19.12774897,-57.58911515,2.605384976,-1.625497669,4.760321498,0.956435606,3.579234242,-0.790317491
33.806981,-11.70207548,19.16322518,-57.57166293,-1.602340013,1.814850226,7.973281146,4.941220045,3.237582326,2.71708788
33.815314,-11.64185166,19.03679705,-57.53274728,1.119309895,-0.788824007,11.17946362,4.964630366,-16.16832924,0.679805666
33.823647,-11.50649453,18.98280239,-57.48087503,-1.675383307,0.920455791,11.6334883,13.51353312,-8.068342925,4.427433847
33.83198,-11.36685801,18.60910511,-57.38313295,4.2673859,-0.059654549,12.5837757,12.19531393,-46.56469059,1.421566605
33.840313,-11.21068955,18.41488648,-57.2944908,-5.218008697,-1.373815239,12.4023838,14.61491966,-25.36511326,5.290862559
33.848646,-11.00679779,17.90487242,-57.16665648,2.791370616,0.61140047,11.50080884,18.99838591,-63.29153347,1.997351911
33.856979,-10.78041268,17.50063753,-57.04798888,-4.361888349,0.434267335,15.18655586,22.16919613,-50.66561794,3.785048127
33.865312,-10.52673197,16.90855241,-56.91977308,0.90483053,-0.83810477,13.28961182,25.16974449,-72.96767998,0.816443354
33.873645,-10.23823285,16.38836861,-56.79465483,-5.09204638,0.515389308,14.70115876,29.64357853,-64.45922947,2.517055988
33.881978,-9.946220637,15.73652959,-56.67133713,-0.185266376,-0.170352401,15.34936786,30.27048731,-79.93994523,-0.160668381
33.890311,-9.593453883,15.21794033,-56.5622921,-5.250717402,-0.54123576,14.36622548,38.14980412,-63.9316454,1.47459209
33.898644,-9.252574921,14.5335176,-56.43635558,0.149278864,-0.086584002,16.2686708,36.34295559,-83.84918213,0.502941795
33.906977,-8.895984173,14.03487015,-56.3333721,-7.145227671,-1.731137522,13.6877842,39.0247736,-61.43799687,1.98988837
33.91531,-8.529090643,13.39893723,-56.20747755,-1.29904072,0.448490858,17.9185369,39.8216629,-78.09984779,2.510603786
33.923643,-8.156359911,12.90634728,-56.11617658,-6.990912914,-1.160004541,16.38548327,41.45957375,-60.48562432,1.570986025
33.931976,-7.78030932,12.33929586,-56.0137329,0.829033926,-1.119431801,15.6644094,41.80667973,-69.5098896,2.055426896
33.940309,-7.44101429,11.87820339,-55.94633673,-6.792253375,-1.194632404,16.63954938,38.25502109,-56.34319973,0.113677472
33.948642,-7.153419495,11.39220452,-55.87856103,-2.498088211,-1.556916237,15.52002954,32.23824596,-59.32098961,0.105870255
33.956975,-6.84534657,10.94829846,-55.82751275,-4.870995939,-2.174627691,14.03264117,35.00423813,-54.05198956,-0.922364593
33.965308,-6.554369688,10.59492898,-55.79406168,-2.203736812,-1.339416106,17.92384625,33.53804302,-43.04536057,-1.372129321
33.973641,-6.246114016,10.18502402,-55.75867843,-6.571205735,-0.119763404,17.70469713,35.42003727,-49.78927231,-1.743652582
33.981974,-5.994166732,9.924031496,-55.72770693,-1.970280428,-1.857442558,14.77298093,28.96468115,-31.99531937,-0.083017111
33.990307,-5.75409162,9.615979671,-55.7089939,-4.413483501,-0.924385101,19.94916249,27.67997742,-37.45134163,-1.971658796
33.99864,-5.564418912,9.478070139,-55.69086648,-4.475015104,-0.842233565,19.7539041,21.71920633,-17.13928795,0.127894849
34.006973,-5.405801177,9.233201264,-55.6719837,-4.034895152,-1.87613526,14.04469263,17.88655329,-29.91005993,-0.980208904
34.015306,-5.264196515,9.195722103,-55.66516685,-4.702060938,-2.194322706,13.32571209,16.24631143,-5.019552946,-0.025399685
34.023639,-5.139167071,9.054270029,-55.66114808,-3.627207369,-1.590710856,14.82331085,14.13787007,-17.39179492,-1.461840332
34.031972,-5.039320827,9.112109065,-55.65933228,-5.06313783,-3.661275924,12.07696366,11.31276846,6.433864534,0.410311133
34.040305,-4.904873491,9.061520459,-55.6554928,-3.194454283,1.910607219,20.55666256,15.29177403,-6.53866303,-0.470619923
34.048638,-4.804264426,9.200720548,-55.661829,-4.772254765,-0.538565766,20.35757566,11.51493538,16.25115609,0.236659482
34.056971,-4.770366788,9.215092183,-55.6611309,-2.508787662,-2.56234175,15.40096402,3.338866919,1.254934162,-0.167004861
34.065304,-4.723173857,9.368040798,-55.65698243,-4.883948088,-1.192081951,15.0093236,4.902095437,17.79573584,1.567444563
34.073637,-4.680745483,9.499834062,-55.65467263,-2.105655462,-2.209984988,19.18125987,4.288647056,15.28717756,1.168214608
34.08197,-4.631982804,9.711637258,-55.6488495,-6.384590149,0.120786548,16.23461533,5.053722813,24.8211174,2.317539096
34.090303,-4.663102984,9.90384674,-55.65310098,-0.634366956,-1.391701941,12.61592781,-4.377292454,22.57452536,0.966662845
34.098636,-4.650369406,10.14676404,-55.6478367,-6.680156708,-1.683414132,14.74133644,0.741660498,28.54794455,2.557413936
34.106969,-4.596833706,10.4480722,-55.6726074,-1.322383449,-1.054469463,16.77460051,6.219319046,35.82058716,-0.400542557
34.115302,-4.561987639,10.65598822,-55.67377855,-3.895894647,-0.39790513,17.49205279,3.504074454,24.4284997,1.401759058
34.123635,-4.569667339,11.03050613,-55.70124438,-4.081940532,-0.759455156,17.69781566,-1.044557325,44.5879364,0.095262654
34.131968,-4.584935665,11.27602363,-55.70806503,-2.796170119,-1.77734986,19.68899965,-2.364528299,28.98044396,1.077226401
34.140301,-4.612009883,11.69815493,-55.73636438,-4.429459215,-0.375395267,15.98305231,-3.323187352,50.28866387,0.498076193
34.148634,-4.661886096,12.03071761,-55.7603855,-2.378533632,-1.830247447,9.350522459,-6.099463046,39.56270027,-0.097340554
34.156967,-4.658679366,12.3938036,-55.77879905,-2.815749615,-1.03830671,14.74095953,0.166848794,43.13537407,1.018078536
34.1653,-4.621761561,12.87265968,-55.8186817,-6.358985961,-0.09431986,17.08166528,4.720816538,57.21199608,-0.510458023
34.173633,-4.618247152,13.23583484,-55.83997918,-0.401354626,-1.165940613,16.58871704,0.360195592,43.17212963,0.65550378
34.181966,-4.613438368,13.63592982,-55.87500763,-5.267385722,-0.775050283,18.65604544,0.775004164,47.74215222,-0.706103563
34.190299,-4.611638904,14.12722898,-55.8966217,-2.647107199,-1.543132782,13.40894306,0.191603929,58.50208092,1.854443163
34.198632,-4.652957916,14.50813818,-55.91900825,-2.026138544,-2.487882584,15.24928641,-5.039219946,45.32371903,0.606036932
34.206965,-4.636365414,14.9827323,-55.92495345,-4.002738729,1.317984324,18.76322127,1.461459309,56.35117531,3.635393948
34.215298,-4.673186064,15.37832069,-55.93312645,-1.417531278,-1.324780121,12.16293263,-4.90654466,46.94787598,2.413531469
34.223631,-4.698933602,15.82013202,-55.93598558,-3.117014344,-2.952233106,11.02406311,-3.698256418,52.40845013,3.615714133
34.231964,-4.716284037,16.11556864,-55.93325998,-2.266920755,-1.114422768,14.80451274,-2.855756521,34.85573625,2.754887581
34.240297,-4.728308082,16.49732232,-55.9426079,-2.390446603,-2.239878572,18.20752358,-1.848051514,45.28824711,2.30423823
34.24863,-4.773353934,16.75443196,-55.94670485,-1.683754526,0.543190077,18.4037354,-5.932359993,30.33750009,1.587799172
34.256963,-4.848692417,17.0534637,-55.96624565,-2.668724805,-0.842807166,15.81106019,-9.103640794,35.49297619,0.381482616
34.265296,-4.899484277,17.29382706,-55.98430063,-1.669396669,-1.230413668,13.73817122,-6.136191965,28.46332073,-0.046288215
34.273629,-4.933835507,17.4529326,-56.00049973,-3.420534343,-0.680235178,15.24245453,-4.256754994,18.7248807,-0.596632555
34.281962,-4.966924429,17.66967488,-56.01703453,-0.819546908,-2.029166371,11.94370461,-4.088808775,25.63148403,-0.077111514
34.290295,-5.010201335,17.75435782,-56.02239035,-3.941807062,-1.3134924,16.285815,-5.685300976,9.716661812,-0.103791997
34.298628,-5.061619401,17.94439984,-56.04119303,-3.371811509,-2.042949036,15.5833503,-6.213904381,22.46266318,-0.596764144
34.306961,-5.123724103,18.00409985,-56.04741288,-1.609972417,-1.851768583,14.07061291,-7.906619371,6.742932318,-0.459452175
34.315294,-5.16865325,18.08501148,-56.06079103,-3.900012672,-0.085872866,15.9246757,-5.617557526,9.364408733,-1.10408894
34.323627,-5.23920095,18.14244032,-56.07082175,-0.564716757,-1.693051562,13.23055148,-8.75766754,6.51016295,-0.895563394
34.33196,-5.319406867,18.14595842,-56.08428003,-5.080121607,-1.008762794,18.82686973,-9.86844909,0.122340251,-1.912224643
34.340293,-5.400669932,18.24568796,-56.1091976,-2.829786241,-1.271771446,15.57654786,-9.498429059,11.7212584,-2.08676973
34.348626,-5.501367688,18.20950604,-56.1396694,-2.153026343,-1.38640593,12.25562167,-11.65120435,-4.439789772,-4.281666637
34.356959,-5.59438932,18.24570847,-56.17660523,-3.717358887,-1.917986438,10.86825395,-10.49819732,4.281903081,-4.159505785
34.365292,-5.661249518,18.24464369,-56.21657563,-1.119134985,-2.448470473,11.49050116,-7.210583925,-0.131545305,-4.943262815
34.373625,-5.718053699,18.21081543,-56.25408555,-4.200828552,-0.328664866,17.81602287,-6.136370807,-4.065306347,-5.024700225
34.381958,-5.788042426,18.24067211,-56.29479025,-2.824450463,-0.904672667,15.99890256,-7.592754482,3.593558997,-4.703180254
34.390291,-5.875606537,18.15424967,-56.31329345,-2.337341279,-1.839115292,14.1389966,-10.47503352,-10.56386351,-3.522624046
34.398624,-5.986129999,18.14597702,-56.35515023,-4.033387542,-0.976052974,14.00265336,-12.43272543,-0.928587123,-5.332753003
34.406957,-6.089412809,18.12980938,-56.38894843,-1.918659918,-2.969052315,11.90829968,-11.80450797,-1.976813972,-4.415484846
34.41529,-6.190853596,18.0424943,-56.42893793,-2.906649768,-0.270915344,14.403054,-11.39816093,-10.36675286,-6.120948732
34.423623,-6.329239488,18.02189255,-56.47138785,-4.22263968,-1.375950493,11.84317136,-15.74191308,-2.376428366,-5.466530264
34.431956,-6.456670165,17.94237471,-56.50362778,-1.72439228,-2.344153434,12.05554128,-14.75561261,-9.512114764,-5.16122812
34.440289,-6.562883735,17.87205601,-56.54144475,-4.124866903,-1.936156899,14.36480403,-12.10161805,-8.343496679,-5.647815407
34.448622,-6.681472302,17.860219,-56.57730483,-3.659821987,-1.377888344,13.86828732,-13.5623982,-1.384894759,-4.665765345
34.456955,-6.813085437,17.79678536,-56.61125755,-2.248998538,-0.322746843,13.38777232,-15.28328538,-7.551137149,-5.139712215
34.465288,-6.964395762,17.75215864,-56.64038658,-3.65220815,-1.407132978,13.32662868,-17.75265217,-5.352861405,-4.417563677
34.473621,-7.113580704,17.73169756,-56.66781808,-3.466208279,-1.986090571,12.97134376,-17.62512183,-2.50114739,-3.808965921
34.481954,-7.263085127,17.70381737,-56.68356513,-3.4045818,-1.409832269,12.44983983,-18.03338337,-3.516150422,-2.704886407
34.490287,-7.405497432,17.69219971,-56.7074051,-2.399086915,-1.165646628,11.89871573,-16.92844749,-1.495298445,-3.268066347
34.49862,-7.536059857,17.68350077,-56.7263527,-4.247851491,0.35789369,12.98408127,-15.70120025,-1.191987373,-2.695357651
34.506953,-7.686368704,17.68970824,-56.74539948,-1.528827131,-2.125077278,9.526590584,-18.03134632,0.572215408,-2.427458554
34.515286,-7.824893117,17.65564203,-56.75282478,-4.083887786,-1.741665974,10.70453083,-17.07914996,-4.373788595,-1.804193542
34.523619,-7.927594424,17.67603493,-56.75683785,-3.287063807,0.174718152,13.38494158,-12.88464427,2.032912239,-0.499426506
34.531952,-8.039187074,17.73427677,-56.7700081,-3.383667916,-2.344395578,9.093512654,-13.65208173,6.699076116,-0.918917388
34.540285,-8.167960763,17.7089696,-56.7641163,-1.228620768,-0.74966798,11.95983314,-16.32507324,-3.565393865,-0.131814137
34.548618,-8.291443587,17.74397612,-56.76819228,-6.408360779,0.307538554,14.44537258,-15.43937707,3.786592364,-0.261844859
34.556951,-8.419111252,17.8298297,-56.77519418,-1.253330588,-0.779076681,7.300265373,-15.72316074,9.853130101,0.329434246
34.565284,-8.585209131,17.80387306,-56.77860643,-2.375973821,-2.290340662,8.345362426,-20.58620381,-3.458944381,-1.231293015
34.573617,-8.714569092,17.90009976,-56.7876091,-4.342951357,-0.569209889,6.270212561,-15.85198689,11.10863793,0.35845539
34.58195,-8.863879442,17.96103954,-56.80921745,-1.614925206,-1.909506023,5.383895158,-17.8823309,7.171178223,-1.697302312
34.590283,-8.980012655,18.04625654,-56.82303238,-3.743646026,-0.473728623,6.479826331,-14.08456469,9.879007279,-0.32934466
34.598616,-9.117181301,18.17407656,-56.85398483,-3.11382246,-0.337016821,6.994041503,-16.07442641,15.2649591,-1.466719445
34.606949,-9.269863129,18.3083353,-56.86618998,-2.3538028,-0.349964461,8.64507711,-18.50795317,15.66167879,0.843368411
34.615282,-9.392657995,18.56112575,-56.900671,-5.10635221,-1.134279579,4.195241601,-14.26295567,30.13470411,0.654725671
34.623615,-9.500203848,18.78336191,-56.90821838,-0.817203015,-0.550642669,2.221946836,-13.19848395,25.97713184,3.197084487
34.631948,-9.589030505,18.98071242,-56.93043135,-3.612090498,-0.440279463,6.340222045,-10.66383803,23.34813595,1.011369467
34.640281,-9.683660984,19.36121178,-56.95221138,-4.242057562,0.045895263,4.22639525,-11.07386529,44.95611954,4.875674636
34.648614,-9.793336631,19.56929684,-56.98692703,1.299001284,-0.567871973,3.711716041,-12.59073258,24.83941269,-0.085629791
34.656947,-9.864534378,19.95452023,-57.01498603,-6.793537736,-0.63922824,3.528111221,-8.036210656,45.6295805,4.427996874
34.66528,-9.930148364,20.22180653,-57.0655937,3.555545554,-0.213647805,1.857006967,-6.584955275,32.12763596,-0.520549775
34.673613,-9.992096423,20.56374931,-57.0934448,-7.44233036,-1.325223226,4.854814455,-6.927006245,40.50709915,3.660210609
34.681946,-10.0304954,20.85524941,-57.14250563,3.343431235,0.318490334,1.349033654,-3.287808895,34.94408655,0.277933315
34.690279,-10.09355068,21.15253115,-57.170784,-5.036068022,-0.78941055,6.283241748,-7.063630343,35.2335186,2.728810193
34.698612,-10.13456154,21.43125534,-57.2076988,2.084703401,-0.728917575,1.413804513,-4.024634156,33.17764855,1.472653389
